assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,32,100,100,1,48844,0,0,-2,2,0.0,0,0,1,1.5,2.0,0,David,1.5,0,0,2.1,1,False,20.6,0,0,0,0,110,,2018-04-15T12:31:19Z,48,0,0,0,48844.jpg,3.5,0,3,Ospina,0.2,False,13,a,1,3,0.0,7,2978,3,9662,3,0.3,1.5,Ospina,0
0,7,576,100,100,10,11334,0,0,-2,2,0.0,1,0,1,0.8,1.3,0,Petr,0.8,45,0,65.4,2,False,657.0,0,0,0,0,2859,,2018-04-01T12:31:19Z,53,0,0,1,11334.jpg,3.6,0,81,Cech,4.7,False,33,a,1,3,0.0,115,178258,86,277998,272,0.2,21.7,Cech,1
0,0,0,0,0,0,98980,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Damian Emiliano,0.0,0,0,0.0,3,False,0.0,0,0,0,0,0,Season-long loan to Getafe,2017-08-03T08:35:02Z,40,0,0,0,98980.jpg,0.0,0,0,Martinez,0.6,False,26,u,1,3,0.0,0,1487,0,28967,3,0.0,0.0,Martinez,0
0,16,538,100,100,9,51507,0,0,0,0,122.3,3,0,2,0.0,0.5,0,Laurent,0.0,31,2,92.7,4,False,671.6,0,0,0,0,2135,,2018-03-15T22:01:16Z,60,0,0,0,51507.jpg,4.1,0,0,Koscielny,1.7,False,6,a,1,3,131.0,98,204619,37,186023,126,0.0,16.3,Koscielny,4
0,2,77,100,100,0,17127,0,0,-3,3,3.0,1,0,2,0.0,0.5,0,Per,0.0,7,1,15.7,5,False,115.4,0,0,0,0,351,,2017-11-18T12:31:16Z,47,0,0,0,17127.jpg,3.0,0,0,Mertesacker,0.5,False,4,a,1,3,38.0,15,31319,6,46102,7,0.0,3.2,Mertesacker,0
0,0,0,0,0,0,158074,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Gabriel Armando,0.0,0,0,0.0,6,False,0.0,0,0,0,0,0,Joined Valencia on 18/8,2017-07-12T10:31:11Z,50,0,0,0,158074.jpg,0.0,0,0,de Abreu,0.0,False,5,u,1,3,0.0,0,361,0,2342,0,0.0,0.0,Gabriel,0
2,7,538,100,100,10,98745,0,0,-1,1,496.8,1,0,2,1.5,2.0,0,Héctor,1.5,41,2,141.5,7,False,455.2,0,0,0,0,2690,,2018-03-07T19:31:17Z,59,0,0,0,98745.jpg,3.5,0,0,Bellerín,10.1,False,24,a,1,3,462.0,107,711325,186,937443,601,0.3,18.1,Bellerín,5
0,0,0,0,0,0,80254,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,9,False,0.0,0,0,0,0,0,Season-long loan to Birmingham,2017-08-22T14:57:50Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.2,False,25,u,1,3,0.0,0,745,0,13647,0,0.0,0.0,Jenkinson,0
2,14,574,100,100,10,38411,0,0,1,-1,222.7,2,0,2,1.8,2.3,0,Nacho,1.8,27,4,113.9,10,False,645.0,0,0,0,0,2103,,2018-02-25T19:31:19Z,56,0,0,0,38411.jpg,4.8,0,0,Monreal,7.9,False,18,a,1,3,269.0,119,1523265,650,1407136,991,0.3,21.3,Monreal,3
1,0,153,100,100,2,156074,0,0,-6,6,37.6,0,0,2,0.5,1.0,0,Rob,0.5,14,0,22.4,11,False,163.0,0,0,0,0,639,,2017-11-05T19:31:15Z,44,0,0,0,156074.jpg,2.0,0,0,Holding,0.6,False,16,a,1,3,24.0,20,28226,18,110005,8,0.1,4.5,Holding,2
1,10,549,100,100,9,69140,0,0,0,0,118.0,2,0,2,2.5,3.0,0,Shkodran,2.5,27,3,107.8,12,False,757.8,0,0,0,0,2021,,2018-03-11T16:01:19Z,55,0,0,0,69140.jpg,4.1,0,0,Mustafi,4.8,False,20,a,1,3,200.0,98,578329,395,441104,794,0.5,17.8,Mustafi,5
4,6,423,100,100,8,111457,0,0,-2,2,314.2,1,0,2,0.3,0.8,0,Sead,0.3,26,1,101.6,13,False,367.4,0,0,0,0,1836,,2018-04-01T12:31:19Z,58,0,0,0,111457.jpg,3.8,0,0,Kolasinac,6.2,False,31,a,1,3,333.0,87,828195,10,1166314,77,0.1,15.0,Kolasinac,3
9,11,506,100,100,8,37605,0,0,-2,2,1287.5,2,0,3,1.8,2.3,0,Mesut,1.8,36,4,248.6,16,False,640.6,0,0,0,0,2161,,2018-02-21T13:31:18Z,93,0,0,0,37605.jpg,4.3,0,0,Özil,2.7,False,11,a,1,3,555.0,112,356283,160,369449,514,0.2,12.0,Özil,4
0,0,0,0,0,0,19524,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Santiago,0.0,0,0,0.0,17,False,0.0,0,0,0,0,0,Achilles injury - Unknown return date,2017-07-12T10:31:11Z,69,0,0,0,19524.jpg,0.0,0,0,Cazorla,0.1,False,19,i,1,3,0.0,0,1088,0,2586,1,0.0,0.0,Cazorla,0
8,10,409,100,100,8,41792,0,0,-2,2,404.8,2,0,3,0.8,1.3,0,Aaron,0.8,21,6,157.2,18,False,514.6,0,0,0,0,1556,,2018-04-13T09:01:18Z,68,0,0,0,41792.jpg,5.5,0,0,Ramsey,4.0,False,8,a,1,3,654.0,109,1182613,381,1094601,576,0.1,16.0,Ramsey,0
0,0,35,0,0,0,56864,0,0,-2,2,16.9,0,0,3,0.0,0.0,0,Francis,0.0,6,0,4.8,20,False,22.2,0,0,0,0,164,Transferred to Valencia,2018-01-12T09:32:41Z,43,0,0,0,56864.jpg,1.0,0,0,Coquelin,0.5,False,34,u,1,3,8.0,7,15797,0,41394,3,0.0,1.6,Coquelin,0
5,2,327,100,100,7,153133,0,0,-4,4,492.9,0,0,3,2.8,3.3,0,Alex,2.8,21,2,137.7,21,False,338.0,0,0,0,0,1424,,2017-11-29T20:01:14Z,51,0,0,0,153133.jpg,3.4,0,0,Iwobi,1.0,False,17,a,1,3,549.0,72,112067,235,213281,108,0.5,14.1,Iwobi,1
1,0,145,100,100,3,153256,0,0,-3,3,179.9,0,0,3,0.8,1.3,0,Mohamed,0.8,12,0,40.2,22,False,132.0,0,0,0,0,821,,2018-04-08T16:01:19Z,42,0,0,0,153256.jpg,1.8,1,0,Elneny,3.3,False,35,a,1,3,90.0,21,308248,203,336862,140,0.2,5.0,Elneny,3
6,2,517,100,100,10,84450,0,0,-4,4,699.0,1,0,3,1.3,1.8,0,Granit,1.3,44,1,166.6,23,False,618.8,0,0,0,0,2809,,2018-04-15T12:31:19Z,51,0,0,0,84450.jpg,2.8,0,0,Xhaka,6.7,False,29,a,1,3,349.0,93,952156,165,1093252,162,0.3,18.2,Xhaka,7
2,2,213,75,75,3,54102,0,0,-4,4,254.4,0,0,3,0.6,1.0,0,Jack,0.8,16,1,65.6,24,False,236.2,0,0,0,0,1114,Ankle injury - 75% chance of playing,2018-04-19T08:31:17Z,51,0,0,0,54102.jpg,2.1,0,0,Wilshere,0.7,False,10,d,1,3,165.0,40,149898,6,124659,164,0.2,7.8,Wilshere,6
2,6,231,100,100,4,50175,0,0,-2,2,169.1,2,0,4,4.8,5.3,0,Danny,4.8,18,5,81.8,26,False,278.4,0,0,0,0,1006,,2018-04-01T20:31:18Z,73,0,0,0,50175.jpg,2.8,0,0,Welbeck,1.3,False,23,a,1,3,369.0,64,203500,195,210232,308,0.7,8.8,Welbeck,1
0,0,0,0,0,0,155851,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Lucas,0.0,0,0,0.0,27,False,0.0,0,0,0,0,0,Joined Deportivo La Coruna on loan for the season,2017-08-31T18:31:14Z,74,0,0,0,155851.jpg,0.0,0,0,Pérez,0.1,False,28,u,1,3,0.0,0,543,0,9131,2,0.0,0.0,Pérez,0
4,7,437,100,100,8,59966,0,0,-3,3,482.9,1,0,4,3.5,4.0,0,Alexandre,3.5,27,11,223.0,28,False,584.4,0,0,0,0,1946,,2018-04-01T12:31:19Z,102,0,0,0,59966.jpg,3.9,0,0,Lacazette,6.7,False,9,a,1,3,1165.0,113,1275673,197,1786953,476,0.3,11.1,Lacazette,1
9,8,355,0,0,10,57249,0,0,-3,3,616.7,3,0,3,0.0,0.0,0,Henrikh,0.3,13,2,133.5,281,False,423.0,0,0,0,0,1367,Knee injury - Expected back 26 Apr,2018-04-05T22:01:18Z,77,0,0,0,57249.jpg,4.1,0,0,Mkhitaryan,7.3,False,7,i,1,3,292.0,91,2243284,14,2399231,616,0.0,11.8,Mkhitaryan,2
0,0,117,100,100,1,101184,0,0,-3,3,39.1,0,0,2,2.0,2.5,0,Calum,2.0,12,0,34.5,480,False,173.6,0,0,0,0,696,,2018-03-11T13:31:19Z,47,0,0,0,101184.jpg,1.7,0,0,Chambers,0.3,False,21,a,1,3,132.0,15,16642,61,27089,34,0.4,3.2,Chambers,1
0,0,16,None,None,0,200641,0,0,-3,3,16.5,0,0,3,0.5,1.0,0,Reiss,0.5,2,0,3.3,489,False,11.8,0,0,0,0,81,,None,47,0,0,0,200641.jpg,1.5,0,0,Nelson,0.0,False,61,a,1,3,4.0,3,1691,1,3318,3,0.1,0.6,Nelson,0
0,0,107,100,100,3,154043,0,0,0,0,89.9,0,0,3,0.3,0.8,0,Ainsley,0.3,10,0,24.4,546,False,120.4,0,0,0,0,665,,2018-04-15T12:31:19Z,45,0,0,0,154043.jpg,1.8,0,0,Maitland-Niles,0.1,False,30,a,1,3,33.0,20,14466,1,11973,5,0.1,4.4,Maitland-Niles,0
0,0,0,None,None,0,113534,0,0,0,0,0.0,0,0,1,0.0,0.5,0,Matt,0.0,0,0,0.0,559,False,0.0,0,0,0,0,0,,None,50,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,54,a,1,3,0.0,0,522,1,521,1,0.0,0.0,Macey,0
0,0,8,None,None,0,205533,0,0,0,0,0.5,0,0,4,0.3,0.8,0,Edward,0.3,0,0,2.3,560,False,5.0,0,0,0,0,11,,None,50,0,0,0,205533.jpg,1.0,0,0,Nketiah,0.0,False,62,a,1,3,17.0,2,4219,5,3537,5,0.1,0.4,Nketiah,0
0,0,0,0,0,0,27334,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Mathieu,0.0,0,0,0.0,564,False,0.0,0,0,0,0,0,Transferred to Saint-Etienne,2018-01-31T19:14:43Z,45,0,0,0,27334.jpg,0.0,0,0,Debuchy,0.0,False,2,u,1,3,0.0,0,1479,0,1645,0,0.0,0.0,Debuchy,0
0,0,0,None,None,0,233963,-1,1,-3,3,0.0,0,0,2,0.0,0.5,0,Konstantinos,0.0,0,0,0.0,595,False,0.0,0,0,0,0,0,,None,42,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,27,a,1,3,0.0,0,829,0,648,1,0.0,0.0,Mavropanos,0
2,6,206,100,100,2,54694,0,0,3,-3,138.8,1,0,4,6.0,6.5,0,Pierre-Emerick,6.0,10,6,73.1,616,False,284.6,0,0,0,0,700,,2018-02-03T16:31:19Z,108,0,1,0,54694.jpg,6.3,0,0,Aubameyang,14.9,False,14,a,1,3,308.0,50,1331223,1368,456858,5336,0.6,4.6,Aubameyang,0
0,0,6,None,None,0,200089,0,0,0,0,2.8,0,0,3,0.5,1.0,0,Joseph,0.5,1,0,1.3,634,False,5.8,0,0,0,0,67,,None,45,0,0,0,200089.jpg,2.0,0,0,Willock,0.0,False,69,a,1,3,4.0,2,157,1,85,1,0.1,0.4,Willock,0
0,4,571,100,100,5,40349,0,0,0,0,20.0,3,0,1,2.3,0.0,0,Asmir,1.8,58,0,73.5,29,False,718.0,0,0,0,0,3150,,2018-03-19T12:31:17Z,45,0,0,1,40349.jpg,2.8,0,101,Begovic,4.2,False,27,a,2,91,0.0,98,220806,53,283685,196,0.4,21.8,Begovic,2
0,0,0,None,None,0,18726,0,0,-4,4,0.0,0,0,1,0.5,0.0,0,Artur,0.0,0,0,0.0,30,False,0.0,0,0,0,0,0,,None,41,0,0,0,18726.jpg,0.0,0,0,Boruc,1.4,False,1,a,2,91,0.0,0,10132,5,158712,10,0.0,0.0,Boruc,0
0,0,0,100,100,0,15885,0,0,0,0,0.0,0,0,1,0.5,0.0,0,Adam,0.0,0,0,0.0,31,False,0.0,0,0,0,0,0,,2017-08-31T20:01:14Z,40,0,0,0,15885.jpg,0.0,0,0,Federici,2.2,False,32,a,2,91,0.0,0,19969,4,144584,15,0.0,0.0,Federici,0
0,1,438,100,100,3,15149,0,0,-2,2,401.4,0,0,2,1.0,0.0,0,Simon,0.5,45,0,121.0,32,False,658.8,0,0,0,0,2528,,2018-04-07T13:01:18Z,43,0,0,0,15149.jpg,1.5,1,0,Francis,1.3,False,2,a,2,91,148.0,44,121389,21,198019,151,0.1,10.2,Francis,8
1,7,445,100,100,4,56917,0,0,-4,4,64.0,2,0,2,2.3,0.0,0,Steve,1.8,50,2,109.6,33,False,797.8,0,0,0,0,2494,,2018-02-11T12:01:19Z,46,1,0,0,56917.jpg,2.3,0,0,Cook,1.1,False,3,a,2,91,235.0,72,135918,18,123472,58,0.4,15.7,Steve Cook,5
2,4,529,100,100,5,41320,0,0,-3,3,426.7,0,0,2,1.5,0.0,0,Charlie,1.0,47,1,113.7,34,False,534.6,0,0,0,0,2731,,2017-12-30T15:01:17Z,47,0,0,0,41320.jpg,2.6,0,0,Daniels,7.0,False,11,a,2,91,175.0,82,588611,65,1150791,404,0.2,17.4,Daniels,0
3,3,376,0,0,2,54469,0,0,-2,2,345.5,0,0,2,0.0,0.0,0,Adam,0.0,38,1,94.5,35,False,455.0,0,0,0,0,2067,Knee injury - Unknown return date,2018-03-17T16:31:18Z,48,0,0,0,54469.jpg,2.1,0,0,Smith,0.5,False,15,i,2,91,144.0,56,36546,1,69128,44,0.0,11.7,Adam Smith,6
0,0,17,0,0,0,149484,0,0,-3,3,0.3,0,0,2,0.0,0.0,0,Tyrone,0.0,4,0,2.5,36,False,22.6,0,0,0,0,135,Back injury - Unknown return date,2017-09-22T08:31:14Z,42,0,0,0,149484.jpg,0.0,0,0,Mings,0.2,False,26,i,2,91,2.0,0,2663,0,17760,1,0.0,0.0,Mings,1
0,0,0,100,100,0,120447,0,0,-1,1,0.0,0,0,2,0.5,0.0,0,Bradley,0.0,0,0,0.0,37,False,0.0,0,0,0,0,0,,2017-10-10T11:31:14Z,39,0,0,0,120447.jpg,0.0,0,0,Smith,3.2,False,14,a,2,91,0.0,0,110701,92,200099,66,0.0,0.0,Brad Smith,0
3,8,596,100,100,5,126184,0,0,1,-1,112.7,1,0,2,2.0,0.0,0,Nathan,1.5,56,2,118.6,38,False,878.4,0,0,0,0,3082,,2017-08-30T23:01:13Z,51,0,0,0,126184.jpg,2.7,0,0,Aké,6.6,False,5,a,2,91,194.0,93,464514,178,514280,525,0.3,18.2,Aké,5
0,0,156,100,100,3,48615,0,0,-3,3,76.1,0,0,3,0.5,0.0,0,Harry,0.0,13,1,29.2,39,False,146.0,0,0,0,0,959,,2018-03-31T13:01:18Z,47,0,0,0,48615.jpg,2.1,0,0,Arter,0.4,False,8,a,2,91,69.0,27,14034,3,41691,2,0.0,5.7,Arter,4
0,0,92,100,100,4,20037,0,0,-3,3,181.1,0,0,3,1.3,0.0,0,Marc,0.8,17,0,49.1,40,False,90.8,0,0,0,0,897,,2018-03-17T15:01:18Z,47,0,0,0,20037.jpg,1.5,0,0,Pugh,0.1,False,7,a,2,91,222.0,29,2979,0,6888,1,0.2,6.2,Pugh,2
4,7,319,100,100,4,15237,-1,1,-2,2,203.4,1,0,3,1.5,0.0,0,Andrew,1.0,28,2,70.3,41,False,405.0,0,0,0,0,1653,,2018-01-01T12:31:17Z,43,0,0,0,15237.jpg,3.2,0,0,Surman,3.2,False,6,a,2,91,95.0,71,802485,34,724513,99,0.2,16.1,Surman,2
3,7,285,0,0,2,56872,0,0,-2,2,377.2,3,0,3,0.0,0.0,0,Junior,0.3,22,5,125.1,42,False,394.8,0,0,0,0,1285,Knee injury - Unknown return date,2018-03-31T15:01:18Z,58,0,0,0,56872.jpg,3.9,0,0,Stanislas,0.4,False,19,i,2,91,483.0,75,175783,0,163707,118,0.1,12.9,Stanislas,1
1,4,244,100,100,1,40387,0,0,-2,2,258.3,0,0,3,2.0,0.0,0,Dan,1.5,39,2,88.6,43,False,371.8,0,0,0,0,1827,,2017-09-30T13:01:14Z,48,0,0,0,40387.jpg,2.2,0,0,Gosling,0.1,False,4,a,2,91,255.0,55,11993,1,11057,11,0.3,11.5,Gosling,8
0,0,0,0,0,0,59741,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Max,0.0,0,0,0.0,44,False,0.0,0,0,0,0,0,Season-long loan to Toulouse,2017-08-18T06:54:02Z,50,0,0,0,59741.jpg,0.0,0,0,Gradel,0.0,False,10,u,2,91,0.0,0,141,0,4138,0,0.0,0.0,Gradel,0
6,5,278,100,100,4,103912,0,0,-3,3,540.4,1,0,3,1.5,0.0,0,Jordon,1.0,32,2,149.4,45,False,352.8,0,0,0,0,1872,,2018-04-07T17:31:19Z,47,0,0,0,103912.jpg,2.7,0,0,Ibe,1.2,False,33,a,2,91,603.0,82,191636,43,154516,182,0.2,17.4,Ibe,1
2,0,314,None,None,2,155408,0,0,-2,2,372.8,0,0,3,2.3,0.0,0,Lewis,1.8,40,0,91.4,46,False,422.6,0,0,0,0,2054,,None,43,0,0,0,155408.jpg,2.0,0,0,Cook,1.3,False,16,a,2,91,117.0,54,98761,27,81434,98,0.4,12.6,Lewis Cook,4
3,10,331,100,100,1,90105,0,0,-4,4,592.8,2,0,3,3.8,0.0,0,Ryan,3.3,35,4,138.2,47,False,423.6,0,0,0,0,1733,,2018-03-17T15:01:18Z,51,0,0,0,90105.jpg,3.6,0,0,Fraser,0.7,False,24,a,2,91,369.0,82,107181,36,133405,49,0.6,16.1,Fraser,0
2,10,266,100,100,5,75115,0,0,-3,3,275.5,3,0,4,2.3,0.0,0,Callum,1.8,31,7,130.6,48,False,354.6,0,0,0,0,1797,,2017-12-17T16:31:16Z,57,0,0,0,75115.jpg,3.6,0,0,Wilson,5.5,False,13,a,2,91,680.0,90,1263025,89,967458,1203,0.3,15.8,Wilson,0
1,0,73,0,0,0,88498,0,0,-3,3,62.6,0,0,4,0.0,0.0,0,Benik,0.0,12,0,31.3,49,False,33.8,0,0,0,0,534,Season-long loan to Wolves,2018-02-01T09:31:17Z,57,0,0,0,88498.jpg,1.4,0,0,Afobe,0.2,False,9,u,2,91,219.0,24,7425,0,33888,2,0.0,4.2,Afobe,0
0,3,94,100,100,1,178304,0,0,-1,1,44.0,1,0,4,2.3,0.0,0,Lys,1.8,13,2,35.8,50,False,101.6,0,0,0,0,459,,2018-04-07T13:01:18Z,49,0,0,0,178304.jpg,1.6,0,0,Mousset,0.2,False,31,a,2,91,214.0,32,21743,18,18806,19,0.4,6.5,Mousset,1
4,8,325,100,100,6,78007,0,0,-5,5,490.5,0,0,4,5.0,0.0,0,Joshua,4.5,35,6,175.3,51,False,500.4,0,0,0,0,2180,,2018-03-21T17:31:17Z,70,0,0,0,78007.jpg,3.2,0,0,King,1.8,False,17,a,2,91,761.0,95,163859,153,371738,183,0.6,13.6,King,2
1,5,172,100,100,2,7958,0,0,-4,4,124.3,1,0,4,3.3,0.0,0,Jermain,2.8,21,4,81.8,52,False,182.6,0,0,0,0,1025,,2018-02-24T14:01:18Z,76,0,0,0,7958.jpg,2.5,0,0,Defoe,1.4,False,18,a,2,91,516.0,55,53791,15,214301,16,0.4,7.2,Defoe,1
0,0,0,0,0,0,225321,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Aaron,0.0,0,0,0.0,549,False,0.0,0,0,0,0,0,Season-long loan to Chesterfield,2018-01-08T09:49:35Z,40,0,0,0,225321.jpg,0.0,0,0,Ramsdale,0.1,False,12,u,2,91,0.0,0,16506,0,9149,3,0.0,0.0,Ramsdale,0
0,0,10,None,None,0,222434,0,0,0,0,0.0,0,0,2,0.5,0.0,0,Jack,0.0,2,0,0.6,570,False,6.2,0,0,0,0,71,,None,40,0,0,0,222434.jpg,1.0,0,0,Simpson,0.2,False,42,a,2,91,0.0,1,15230,8,8340,6,0.0,0.3,Simpson,0
0,0,0,None,None,0,122342,0,0,0,0,0.0,0,0,3,0.5,0.0,0,Emerson,0.0,0,0,0.0,584,False,0.0,0,0,0,0,0,,None,45,0,0,0,122342.jpg,0.0,0,0,Hyndman,0.0,False,22,a,2,91,0.0,0,193,0,146,0,0.0,0.0,Hyndman,0
0,0,0,0,0,0,169743,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Connor,0.0,0,0,0.0,585,False,0.0,0,0,0,0,0,Season-long loan to Barnsley,2018-01-30T09:41:42Z,45,0,0,0,169743.jpg,0.0,0,0,Mahoney,0.0,False,23,u,2,91,0.0,0,154,0,143,1,0.0,0.0,Mahoney,0
0,0,0,None,None,0,200370,0,0,0,0,0.0,0,0,3,0.5,0.0,0,Matt,0.0,0,0,0.0,588,False,0.0,0,0,0,0,0,,None,45,0,0,0,200370.jpg,0.0,0,0,Butcher,0.0,False,36,a,2,91,0.0,0,214,2,178,0,0.0,0.0,Butcher,0
0,0,0,None,None,0,431774,0,0,0,0,0.0,0,0,3,0.5,0.0,0,Kyle,0.0,0,0,0.0,602,False,0.0,0,0,0,0,0,,None,45,0,0,0,431774.jpg,0.0,0,0,Taylor,0.0,False,58,a,2,91,0.0,0,337,1,224,0,0.0,0.0,Taylor,0
0,0,0,None,None,0,48860,0,0,-1,1,0.0,0,0,1,-0.5,0.0,0,Niki,0.0,0,0,0.0,53,False,0.0,0,0,0,0,0,,None,39,0,0,0,48860.jpg,0.0,0,0,Mäenpää,1.8,False,12,a,3,36,0.0,0,85261,288,57876,90,0.0,0.0,Mäenpää,0
0,9,632,None,None,8,131897,0,0,1,-1,0.0,2,0,1,1.8,0.0,0,Mathew,2.3,47,0,78.2,54,False,782.8,0,0,0,0,3060,,None,46,0,0,2,131897.jpg,3.6,0,107,Ryan,3.5,False,1,a,3,36,0.0,124,303218,157,138858,252,0.5,27.0,Ryan,0
1,5,562,None,None,8,83299,0,0,0,0,146.8,1,0,2,1.5,0.0,0,Lewis,2.0,47,1,147.2,55,False,901.4,0,0,0,0,3060,,None,45,4,0,0,83299.jpg,2.4,0,0,Dunk,3.1,False,5,a,3,36,421.0,82,348760,102,257022,293,0.4,18.2,Dunk,7
2,7,540,100,100,8,61933,0,0,1,-1,98.5,1,0,2,0.8,0.0,0,Shane,1.3,46,0,134.9,56,False,909.2,0,0,0,0,2952,,2017-12-16T18:01:15Z,46,0,0,0,61933.jpg,2.6,0,0,Duffy,3.1,False,22,a,3,36,340.0,87,440239,67,282472,232,0.3,18.9,Duffy,7
0,0,5,None,None,0,19071,-1,1,-2,2,0.3,0,0,2,-0.5,0.0,0,Uwe,0.0,1,0,0.9,57,False,7.0,0,0,0,0,17,,None,38,0,0,0,19071.jpg,1.0,0,0,Hünemeier,5.0,False,4,a,3,36,2.0,1,341043,108,416390,158,0.0,0.3,Hünemeier,0
0,5,355,100,100,8,11352,0,0,0,0,136.3,0,0,2,0.0,0.0,0,Bruno,0.5,20,0,47.7,58,False,311.6,0,0,0,0,1746,,2017-09-15T19:01:13Z,45,0,0,0,11352.jpg,3.1,0,0,Saltor Grau,0.8,False,2,a,3,36,27.0,68,136886,2,107463,34,0.1,15.1,Bruno,3
0,3,297,100,100,4,42748,0,0,-1,1,141.0,1,0,2,0.8,0.0,0,Gaëtan,1.3,29,0,45.7,59,False,297.4,0,0,0,0,1877,,2018-03-10T23:01:17Z,44,1,0,0,42748.jpg,2.3,0,0,Bong,0.2,False,3,a,3,36,18.0,48,15327,12,13911,6,0.3,10.9,Bong,2
0,0,22,None,None,0,15137,0,0,-1,1,4.7,0,0,2,-0.5,0.0,0,Liam,0.0,3,0,3.6,60,False,28.8,0,0,0,0,163,,None,39,0,0,0,15137.jpg,1.0,0,0,Rosenior,3.2,False,23,a,3,36,2.0,3,283657,68,258586,128,0.0,0.8,Rosenior,0
0,0,33,None,None,1,85128,0,0,-1,1,3.5,0,0,2,-0.5,0.0,0,Connor,0.0,4,0,9.7,61,False,38.8,0,0,0,0,180,,None,39,0,0,0,85128.jpg,2.5,0,0,Goldson,2.7,False,18,a,3,36,55.0,5,250129,131,132179,175,0.0,1.3,Goldson,1
1,6,333,100,100,9,83543,0,0,-5,5,484.4,0,0,3,0.3,0.0,0,Anthony,0.8,22,3,131.6,62,False,361.6,0,0,0,0,2055,,2018-03-10T17:01:18Z,55,0,0,0,83543.jpg,2.7,1,0,Knockaert,0.5,False,11,a,3,36,471.0,78,51567,7,123102,6,0.1,14.2,Knockaert,4
3,2,496,100,100,8,40845,0,0,0,0,250.5,0,0,3,0.8,0.0,0,Dale,1.3,43,0,100.2,63,False,575.0,0,0,0,0,2880,,2018-04-07T13:01:18Z,45,0,0,0,40845.jpg,2.4,0,0,Stephens,1.2,False,6,a,3,36,175.0,78,222347,52,191589,73,0.3,17.3,Stephens,5
0,0,89,100,100,0,38490,0,0,-1,1,100.5,0,0,3,0.8,0.0,0,Beram,1.3,11,0,23.0,64,False,99.8,0,0,0,0,566,,2017-08-09T13:31:13Z,44,0,0,0,38490.jpg,1.3,0,0,Kayal,0.1,False,7,a,3,36,30.0,19,3462,0,6345,2,0.3,4.3,Kayal,2
0,0,0,0,0,0,11735,0,0,-3,3,0.0,0,0,3,0.0,0.0,0,Steve,0.0,0,0,0.0,65,False,0.0,0,0,0,0,0,Back injury - Unknown return date,2017-09-07T14:31:14Z,42,0,0,0,11735.jpg,0.0,0,0,Sidwell,0.2,False,14,i,3,36,0.0,0,3159,2,23120,4,0.0,0.0,Sidwell,0
3,3,279,None,None,6,109345,0,0,-2,2,319.3,0,0,3,2.3,0.0,0,Solomon,2.8,25,1,95.8,66,False,336.8,0,0,0,0,1730,,None,48,0,0,0,109345.jpg,2.2,0,0,March,0.2,False,20,a,3,36,299.0,69,48445,8,47451,8,0.6,14.4,March,3
0,0,0,0,0,0,88170,0,0,-3,3,0.0,0,0,3,0.0,0.0,0,Jiri,0.0,0,0,0.0,67,False,0.0,0,0,0,0,0,Ankle injury - Unknown return date,2018-01-27T17:31:17Z,47,0,0,0,88170.jpg,0.0,0,0,Skalak,0.0,False,8,i,3,36,0.0,0,685,0,2200,0,0.0,0.0,Skalak,0
0,0,0,0,0,0,79934,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,68,False,0.0,0,0,0,0,0,Season-long loan to Fulham,2017-07-26T09:21:59Z,45,0,0,0,79934.jpg,0.0,0,0,Norwood,0.0,False,21,u,3,36,0.0,0,118,0,490,0,0.0,0.0,Norwood,0
0,0,25,0,0,0,2513,0,0,-3,3,15.5,0,0,3,0.0,0.0,0,Jamie,0.0,4,0,5.1,69,False,11.8,0,0,0,0,166,Season-long loan to Rangers,2018-01-26T10:39:07Z,47,0,0,0,2513.jpg,1.5,0,0,Murphy,0.0,False,15,u,3,36,24.0,6,1924,0,4791,0,0.0,1.3,Murphy,0
8,24,582,None,None,8,60307,0,0,5,-5,1235.9,3,0,3,3.5,0.0,0,Pascal,4.0,42,6,233.1,70,False,668.8,0,0,0,0,2650,,None,60,0,0,0,60307.jpg,4.4,0,0,Groß,16.3,False,13,a,3,36,424.0,151,2504725,1147,1729340,1063,0.7,25.2,Groß,1
